Batch,Pixel Accuracy,Jaccard Index,Dice Coefficient,Precision,F1 Score,Sensitivity,Specificity
117,0.9750518798828125,0.9272897071576279,0.9622732936452998,0.957973927525412,0.9622732936452998,0.966611424664202,0.9791933218467277
118,0.9804954528808594,0.9253848960233492,0.9612466556007792,0.9723678964639495,0.9612466556007792,0.9503769314928885,0.9907788825151852
119,0.9792366027832031,0.9288533932866255,0.9631145596855623,0.9484537458457349,0.9631145596855623,0.9782357313950607,0.9796202678599698
120,0.9892845153808594,0.9431169251954153,0.9707258610807149,0.9658240185811161,0.9707258610807149,0.9756777139984079,0.9923137913343594
121,0.9747695922851562,0.8934566190921099,0.943730751561144,0.9687865714135998,0.943730751561144,0.9199382992486441,0.9911470228334481
122,0.9791526794433594,0.9226698362836241,0.9597798008492975,0.9794073028222959,0.9597798008492975,0.9409235209235209,0.9928906266204808
123,0.9847183227539062,0.9474526470433916,0.9730173911872079,0.9795757838776175,0.9730173911872079,0.9665462331058478,0.991964314298825
124,0.9871139526367188,0.9446601464589375,0.9715426607359482,0.9701206278705901,0.9715426607359482,0.9729688686408504,0.9912460136337423
125,0.9489059448242188,0.8597384101452462,0.9245799360331547,0.9574674037272876,0.9245799360331547,0.8938767066611502,0.9785845987621699
126,0.9881019592285156,0.9563654168998321,0.9776960977109718,0.9736508524305308,0.9776960977109718,0.9817750969409738,0.9903903092762085
127,0.9802322387695312,0.9222132156474226,0.9595326971433926,0.9456056641526859,0.9595326971433926,0.9738761017056623,0.9822465588264845
128,0.9791717529296875,0.9274621035989956,0.9623661101997492,0.9638675650300988,0.9623661101997492,0.9608693258457897,0.9861892448150298
129,0.9803199768066406,0.9326738616936588,0.9651642526756474,0.9519800727292103,0.9651642526756474,0.9787187422968421,0.9809382303486638
130,0.9849014282226562,0.9497594597682182,0.9742324418634931,0.9887543938472924,0.9742324418634931,0.9601308866931862,0.9953803728272552
131,0.9895553588867188,0.9470242241312592,0.9727914140912253,0.9750781919238202,0.9727914140912253,0.970515337180021,0.9940910014123027
