Batch,Pixel Accuracy,Jaccard Index,Dice Coefficient,Precision,F1 Score,Sensitivity,Specificity
99,0.9819297790527344,0.9480865334034718,0.9733515602585523,0.9707793300791112,0.9733515602585523,0.9759374576959523,0.9849913544668588
100,0.9860954284667969,0.924970667544925,0.9610231294844788,0.9406149917317314,0.9610231294844788,0.9823364812871633,0.9868900184842884
101,0.9856071472167969,0.9314511000890245,0.9645091196417989,0.9383384885700167,0.9645091196417989,0.9921814522371885,0.9839931202250181
102,0.9821853637695312,0.9366487601063541,0.967288213950491,0.9718218669068799,0.967288213950491,0.962796664528544,0.9894869505855169
103,0.982086181640625,0.9415767800047276,0.9699093949840448,0.9715404364569962,0.9699093949840448,0.9682838207824774,0.987949908143188
104,0.985687255859375,0.9595471698113207,0.9793560314281312,0.9770015259130779,0.9793560314281312,0.9817219127461254,0.9877834729924369
105,0.9759101867675781,0.9297732504476052,0.9636088076482012,0.945235834124723,0.9636088076482012,0.9827101870026681,0.9726428147855307
106,0.9876174926757812,0.9647855236607433,0.9820771906576113,0.9734025087016484,0.9820771906576113,0.9909078753844097,0.98590454534908
107,0.9849090576171875,0.9394746102415814,0.9687928939936576,0.9514402144439796,0.9687928939936576,0.9867903000305334,0.9843234942501138
108,0.9914588928222656,0.9582198171300615,0.978664201789577,0.9682473838031489,0.978664201789577,0.989307594497746,0.9919900303465596
109,0.9822196960449219,0.9496271479520155,0.9741628279535918,0.9666556655665567,0.9741628279535918,0.9817875060056537,0.9824437429407165
110,0.9834213256835938,0.9544482642964951,0.9766933018716147,0.9621122474854197,0.9766933018716147,0.9917231164644639,0.9789457615575204
111,0.9820060729980469,0.9196436176555766,0.958139947641656,0.9710400402921179,0.958139947641656,0.9455781121367641,0.9921483713966633
112,0.9850807189941406,0.9594819994819995,0.9793220858733525,0.9799489995661789,0.9793220858733525,0.9786959737926662,0.9886875126855069
113,0.9891204833984375,0.9625421925688543,0.980913629488844,0.9785691395609678,0.980913629488844,0.9832693804169909,0.9914450189222322
114,0.98114013671875,0.930544238712034,0.96402270411876,0.9687600549916635,0.96402270411876,0.9593314601859629,0.9889382593294597
115,0.9757728576660156,0.923291542865425,0.9601160534297933,0.940790607231644,0.9601160534297933,0.9802521062282805,0.9738761192652081
116,0.9664382934570312,0.8823183210497452,0.9374804582018703,0.916178227172977,0.9374804582018703,0.9597968745452958,0.9687981470183747
117,0.9741401672363281,0.924852287465774,0.9609592315090504,0.9551011997435662,0.9609592315090504,0.9668895662150729,0.9776977885441012
118,0.9903411865234375,0.9630580682812956,0.9811814371079466,0.9732104681164763,0.9811814371079466,0.9892840549735473,0.9907021251554337
119,0.9873847961425781,0.955697559145835,0.9773469877042162,0.9726763290293552,0.9773469877042162,0.9820627185374852,0.9894249137212272
120,0.989959716796875,0.94679603800283,0.9726710138306267,0.9642607156091736,0.9726710138306267,0.9812293124397704,0.9919033627162912
121,0.9813919067382812,0.9217805429501468,0.9592984446966157,0.9652097990160686,0.9592984446966157,0.9534590569073328,0.98973510425904
122,0.9786415100097656,0.9227137828697632,0.9598035766847822,0.955065651298024,0.9598035766847822,0.9645887445887446,0.9836914811972371
123,0.988006591796875,0.9590891346779441,0.9791174048194692,0.9720412523408857,0.9791174048194692,0.9862973370801552,0.9886881449624895
124,0.9736099243164062,0.8864803662558869,0.9398246407571066,0.9699096931722293,0.9398246407571066,0.911549818611322,0.991738918271482
125,0.9832611083984375,0.9531751875446852,0.9760263120513128,0.9795477475106373,0.9760263120513128,0.9725301047405439,0.9890486089090887
126,0.9886360168457031,0.9582410496509575,0.9786752757754282,0.9756233319537014,0.9786752757754282,0.9817463736895017,0.9911279179696022
127,0.9761123657226562,0.9084128005616334,0.9520087061816955,0.9215406985370486,0.9520087061816955,0.9845602688478854,0.9734351451823571
128,0.9855461120605469,0.949558016933809,0.9741264519301025,0.9666345932320536,0.9741264519301025,0.9817353483634762,0.987007229932978
129,0.9857254028320312,0.9500673863439238,0.9743944163131244,0.9737547525917011,0.9743944163131244,0.9750349209827175,0.9898531106904538
130,0.964019775390625,0.8804911115897773,0.9364480439850688,0.9859116962714942,0.9364480439850688,0.8917105094315412,0.9946095302202873
131,0.9901351928710938,0.9497405399102093,0.9742224880382775,0.9795537915689458,0.9742224880382775,0.9689489025043126,0.9951821114632683
132,0.9604606628417969,0.8745962034045951,0.9331035684550893,0.9181410590222652,0.9331035684550893,0.9485618307789209,0.9653375354960847
133,0.9723777770996094,0.9194486778725819,0.9580341360224869,0.959229385481344,0.9580341360224869,0.9568418615420237,0.9800129719396463
134,0.9827079772949219,0.9447962588596341,0.9716146404082783,0.9727781121476577,0.9716146404082783,0.9704539484382623,0.9880845879001762
135,0.9840011596679688,0.9521866022162433,0.9755077728074376,0.9755077728074376,0.9755077728074376,0.9755077728074376,0.988120662795638
136,0.9776535034179688,0.9193901281116263,0.9580023515241891,0.9646275789382499,0.9580023515241891,0.9514675097193147,0.9872344638214284
137,0.984283447265625,0.9264915786468741,0.9618433726013188,0.9611668455928627,0.9618433726013188,0.9625208526413346,0.9899228604090415
138,0.9835014343261719,0.9442410334424877,0.9713209599023918,0.9759350806827721,0.9713209599023918,0.9667502639915523,0.990310327066701
139,0.9573783874511719,0.8959615617405231,0.9451262935077819,0.9716247601736847,0.9451262935077819,0.9200348048918084,0.9821656374356599
140,0.9655380249023438,0.8792584969460445,0.9357504551661356,0.9685811457428483,0.9357504551661356,0.9050724338602502,0.9887362303847311
141,0.9469261169433594,0.8357029829243523,0.9104991283426932,0.9623590845424752,0.9104991283426932,0.8639426715823912,0.9846418465294347
142,0.9656639099121094,0.8992850029651677,0.9469721516899275,0.9287786162504478,0.9469721516899275,0.9658927026247476,0.9655575177717173
143,0.9770545959472656,0.9000697767145136,0.9474070770925688,0.949341136889325,0.9474070770925688,0.9454808816600059,0.9858867522932196
144,0.9763031005859375,0.9191693124446989,0.9578824614216365,0.9467392178411558,0.9578824614216365,0.9692911441038448,0.9790030961715258
145,0.9634819030761719,0.8996582952496751,0.9471790768891218,0.9556634340240276,0.9471790768891218,0.9388440419155126,0.97667553098019
146,0.97314453125,0.9181338232899969,0.9573198826296773,0.9784370585173618,0.9573198826296773,0.9370949747193011,0.990218674461746
147,0.9767112731933594,0.9240369301214414,0.9605189127665216,0.9748999015425008,0.9605189127665216,0.9465560314061384,0.9895910456861635
148,0.9919471740722656,0.971215468106575,0.9853975720264241,0.9815748856182129,0.9853975720264241,0.9892501493034819,0.9929684500612697
